Date,Time,Total radiation irradiance,Wind Speed,Wind Direction,Temperature,Humidity,Power
2019/1/5,15:30:00,587,1.8,208,15.8,27.2,28.64
2019/1/5,15:45:00,551,1.9,209,15.9,27.2,26.89
2019/1/5,16:00:00,514,2.2,210,16,27.2,25.08
2019/1/5,16:15:00,471,2.4,211,16,26.2,22.98
2019/1/5,16:30:00,423,2.5,212,15.9,27.2,20.64
2019/1/5,16:45:00,376,2.7,212,15.7,27.2,18.35
2019/1/5,17:00:00,328,3,212,15.7,26.1,16.01
2019/1/5,17:15:00,278,3,212,15.3,28.2,13.57
2019/1/5,17:30:00,228,3,212,14.9,30.3,11.13
2019/1/5,17:45:00,177,3,212,14.4,32.4,8.64
2019/1/5,18:00:00,127,3,211,14,33.5,6.2
2019/1/5,18:15:00,89,3,211,13.5,36.6,4.34
2019/1/5,18:30:00,64,3,210,13,38.7,3.12
2019/1/5,18:45:00,39,2.9,210,12.5,41.8,1.9
2019/1/5,19:00:00,13,2.9,209,11.9,45,0.63
2019/1/5,19:15:00,0,2.8,208,11.4,47.1,0
2019/1/5,19:30:00,0,2.8,208,10.9,49.2,0
2019/1/5,19:45:00,0,2.7,207,10.4,51.3,0
2019/1/5,20:00:00,0,2.7,207,9.9,53.3,0
2019/1/5,20:15:00,0,2.7,207,9.5,55.4,0
2019/1/5,20:30:00,0,2.7,207,9.2,56.5,0
2019/1/5,20:45:00,0,2.7,208,8.9,56.5,0
2019/1/5,21:00:00,0,2.7,208,8.7,57.5,0
2019/1/5,21:15:00,0,2.7,209,8.5,57.5,0
2019/1/5,21:30:00,0,2.7,211,8.4,57.5,0
2019/1/5,21:45:00,0,2.8,212,8.3,56.5,0
2019/1/5,22:00:00,0,2.8,213,8.2,56.5,0
2019/1/5,22:15:00,0,2.9,215,8.1,56.5,0
2019/1/5,22:30:00,0,2.9,216,8,56.5,0
2019/1/5,22:45:00,0,3,216,8,56.5,0
2019/1/5,23:00:00,0,3,217,8,55.4,0
2019/1/5,23:15:00,0,3.1,218,7.9,55.4,0
2019/1/5,23:30:00,0,3.1,218,7.8,56.5,0
2019/1/5,23:45:00,0,3.2,219,7.8,56.5,0
2019/1/6,0:00:00,0,3.2,220,7.7,56.5,0
2019/1/6,0:15:00,0,3.2,220,7.6,56.5,0
2019/1/6,0:30:00,0,3.2,221,7.5,57.5,0
2019/1/6,0:45:00,0,3.2,223,7.3,58.6,0
2019/1/6,1:00:00,0,3.2,223,7.2,58.6,0
2019/1/6,1:15:00,0,3.2,223,7.1,59.6,0
2019/1/6,1:30:00,0,3.2,223,7,60.7,0
2019/1/6,1:45:00,0,3.2,225,6.9,60.7,0
2019/1/6,2:00:00,0,3.2,226,6.8,61.7,0
2019/1/6,2:15:00,0,3.2,226,6.7,62.8,0
2019/1/6,2:30:00,0,3.2,226,6.6,62.8,0
2019/1/6,2:45:00,0,3.1,227,6.6,63.8,0
2019/1/6,3:00:00,0,3.1,228,6.5,64.9,0
2019/1/6,3:15:00,0,3.1,228,6.4,65.9,0
2019/1/6,3:30:00,0,3.1,228,6.3,66.9,0
2019/1/6,3:45:00,0,3,228,6.2,68,0
2019/1/6,4:00:00,0,3,229,6.1,69,0
2019/1/6,4:15:00,0,3,229,5.9,70.1,0
2019/1/6,4:30:00,0,3,229,5.8,71.1,0
2019/1/6,4:45:00,0,2.8,229,5.7,71.1,0
2019/1/6,5:00:00,0,2.7,229,5.5,72.2,0
2019/1/6,5:15:00,0,2.7,229,5.3,73.2,0
2019/1/6,5:30:00,0,2.7,229,5.1,73.2,0
2019/1/6,5:45:00,0,2.7,228,4.9,73.2,0
2019/1/6,6:00:00,0,1.9,226,3.6,80.5,0
2019/1/6,6:15:00,0,2,225,3.5,79.5,0
2019/1/6,6:30:00,0,2.1,224,3.4,78.5,0
2019/1/6,6:45:00,0,2,222,3.3,77.4,0
2019/1/6,7:00:00,0,2.1,221,3.2,77.4,0
2019/1/6,7:15:00,0,2.1,219,3.2,76.4,0
2019/1/6,7:30:00,0,2.1,219,3.3,74.3,0
2019/1/6,7:45:00,0,2.1,219,3.5,72.2,0
2019/1/6,8:00:00,0,2.1,216,3.7,71.1,0
2019/1/6,8:15:00,20,2.1,216,4,69,0.97
2019/1/6,8:30:00,61,2,216,4.5,65.9,2.97
2019/1/6,8:45:00,102,2,216,5.1,63.8,4.96
2019/1/6,9:00:00,142,2,216,5.7,61.7,6.91
2019/1/6,9:15:00,184,1.9,216,6.3,58.6,8.96
2019/1/6,9:30:00,227,1.8,217,7,55.4,11.05
2019/1/6,9:45:00,270,1.8,215,7.8,53.3,13.14
2019/1/6,10:00:00,314,1.8,216,8.6,50.2,15.28
2019/1/6,10:15:00,359,1.7,218,9.3,47.1,17.47
2019/1/6,10:30:00,404,1.7,220,10,45,19.66
2019/1/6,10:45:00,449,1.7,223,10.8,42.9,21.85
2019/1/6,11:00:00,494,1.7,225,11.6,39.7,24.04
2019/1/6,11:15:00,535,1.7,227,12.2,38.7,26.04
2019/1/6,11:30:00,572,1.8,230,12.7,36.6,27.84
2019/1/6,11:45:00,610,1.9,230,13.3,34.5,29.69
2019/1/6,12:00:00,647,2,231,13.9,33.5,31.49
2019/1/6,12:15:00,673,2.1,232,14.3,32.4,32.75
2019/1/6,12:30:00,688,2.3,234,14.7,31.4,33.48
2019/1/6,12:45:00,703,2.5,236,15,31.4,34.21
2019/1/6,13:00:00,717,2.7,236,15.4,30.3,34.9
2019/1/6,13:15:00,724,2.9,238,15.7,29.3,35.24
2019/1/6,13:30:00,723,3,238,15.9,29.3,35.19
2019/1/6,13:45:00,721,3.2,238,16.2,29.3,35.09
2019/1/6,14:00:00,720,3.5,239,16.4,28.2,35.04
2019/1/6,14:15:00,710,3.6,239,16.6,28.2,34.55
2019/1/6,14:30:00,690,3.8,240,16.7,28.2,33.58
2019/1/6,14:45:00,671,4,240,16.9,27.2,32.66
2019/1/6,15:00:00,651,4.1,240,17,27.2,31.68
2019/1/6,15:15:00,623,4.4,240,17,27.2,30.32
2019/1/6,15:30:00,587,4.5,240,17,27.2,28.57
2019/1/6,15:45:00,550,4.6,241,17,28.2,26.77
2019/1/6,16:00:00,513,4.7,241,17,28.2,24.97
2019/1/6,16:15:00,471,4.7,240,16.9,29.3,22.92
2019/1/6,16:30:00,423,4.8,239,16.7,29.3,20.59
2019/1/6,16:45:00,376,4.9,239,16.5,30.3,18.3
2019/1/6,17:00:00,328,4.9,237,16.4,30.3,15.96
2019/1/6,17:15:00,278,4.8,236,16,32.4,13.53
2019/1/6,17:30:00,228,4.7,235,15.6,34.5,11.1
2019/1/6,17:45:00,178,4.6,232,15.2,35.6,8.66
2019/1/6,18:00:00,128,4.5,230,14.8,36.6,6.23
2019/1/6,18:15:00,90,4.4,228,14.4,38.7,4.38
2019/1/6,18:30:00,65,4.4,226,13.9,40.8,3.16
2019/1/6,18:45:00,39,4.2,223,13.4,42.9,1.9
2019/1/6,19:00:00,13,4.1,220,12.9,45,0.63
2019/1/6,19:15:00,0,4,218,12.4,47.1,0
2019/1/6,19:30:00,0,4,215,12,49.2,0
2019/1/6,19:45:00,0,3.9,213,11.6,50.2,0
2019/1/6,20:00:00,0,3.8,212,11.1,51.3,0
2019/1/6,20:15:00,0,3.8,211,10.8,53.3,0
2019/1/6,20:30:00,0,3.7,211,10.5,54.4,0
2019/1/6,20:45:00,0,3.6,212,10.3,55.4,0
2019/1/6,21:00:00,0,3.6,211,10,56.5,0
2019/1/6,21:15:00,0,3.6,212,9.7,56.5,0
2019/1/6,21:30:00,0,3.5,215,9.6,56.5,0
2019/1/6,21:45:00,0,3.5,217,9.5,57.5,0
2019/1/6,22:00:00,0,3.5,219,9.3,57.5,0
2019/1/6,22:15:00,0,3.5,221,9.2,58.6,0
2019/1/6,22:30:00,0,3.5,222,9.1,58.6,0
2019/1/6,22:45:00,0,3.5,224,9,58.6,0
2019/1/6,23:00:00,0,3.5,227,8.9,59.6,0
2019/1/6,23:15:00,0,3.5,228,8.8,60.7,0
2019/1/6,23:30:00,0,3.5,228,8.7,60.7,0
2019/1/6,23:45:00,0,3.5,229,8.5,61.7,0
2019/1/7,0:00:00,0,3.5,231,8.4,62.8,0
2019/1/7,0:15:00,0,3.5,231,8.3,63.8,0
2019/1/7,0:30:00,0,3.5,231,8.1,64.9,0
2019/1/7,0:45:00,0,3.4,231,7.9,65.9,0
2019/1/7,1:00:00,0,3.4,232,7.8,66.9,0
2019/1/7,1:15:00,0,3.4,232,7.7,68,0
2019/1/7,1:30:00,0,3.4,232,7.5,69,0
2019/1/7,1:45:00,0,3.3,231,7.4,70.1,0
2019/1/7,2:00:00,0,3.2,232,7.3,72.2,0
2019/1/7,2:15:00,0,3.2,232,7.2,73.2,0
2019/1/7,2:30:00,0,3.2,233,7.1,74.3,0
2019/1/7,2:45:00,0,3.1,232,7,76.4,0
2019/1/7,3:00:00,0,3,232,6.9,77.4,0
2019/1/7,3:15:00,0,3,233,6.8,78.5,0
2019/1/7,3:30:00,0,2.9,234,6.7,79.5,0
2019/1/7,3:45:00,0,2.8,235,6.5,80.5,0
2019/1/7,4:00:00,0,2.7,234,6.4,81.6,0
2019/1/7,4:15:00,0,2.7,235,6.3,82.6,0
2019/1/7,4:30:00,0,2.7,235,6.1,83.7,0
2019/1/7,4:45:00,0,2.6,235,5.9,83.7,0
2019/1/7,5:00:00,0,2.5,234,5.8,84.7,0
2019/1/7,5:15:00,0,2.5,234,5.6,84.7,0
2019/1/7,5:30:00,0,2.5,234,5.4,85.8,0
2019/1/7,5:45:00,0,2.6,233,5.1,85.8,0
2019/1/7,6:00:00,0,2.7,229,4.9,83.7,0
2019/1/7,6:15:00,0,2.7,229,4.7,83.7,0
2019/1/7,6:30:00,0,2.7,229,4.5,83.7,0
2019/1/7,6:45:00,0,2.8,228,4.4,83.7,0
2019/1/7,7:00:00,0,2.7,227,4.3,82.6,0
2019/1/7,7:15:00,0,2.7,227,4.3,82.6,0
2019/1/7,7:30:00,0,2.7,226,4.4,80.5,0
2019/1/7,7:45:00,0,2.6,227,4.5,79.5,0
2019/1/7,8:00:00,0,2.6,226,4.7,78.5,0
2019/1/7,8:15:00,20,2.5,225,5,76.4,0.97
2019/1/7,8:30:00,60,2.4,225,5.5,74.3,2.91
2019/1/7,8:45:00,101,2.2,224,6.1,72.2,4.9
2019/1/7,9:00:00,141,2.1,224,6.6,69,6.84
2019/1/7,9:15:00,183,2.1,224,7.2,66.9,8.88
2019/1/7,9:30:00,226,1.8,222,8,63.8,10.97
2019/1/7,9:45:00,270,1.7,221,8.7,61.7,13.1
2019/1/7,10:00:00,313,1.6,221,9.4,58.6,15.19
2019/1/7,10:15:00,358,1.5,221,10.2,55.4,17.38
2019/1/7,10:30:00,403,1.3,221,11,52.3,19.56
2019/1/7,10:45:00,447,1.3,221,11.7,49.2,21.69
2019/1/7,11:00:00,492,1.3,223,12.4,47.1,23.88
2019/1/7,11:15:00,533,1.3,225,13.1,43.9,25.87
2019/1/7,11:30:00,570,1.3,225,13.7,41.8,27.66
2019/1/7,11:45:00,608,1.3,225,14.2,39.7,29.51
2019/1/7,12:00:00,645,1.4,227,14.7,37.7,31.3
2019/1/7,12:15:00,671,1.6,227,15.2,36.6,32.56
2019/1/7,12:30:00,686,1.7,229,15.6,34.5,33.29
2019/1/7,12:45:00,701,1.8,230,16,32.4,34.02
2019/1/7,13:00:00,715,1.9,230,16.3,31.4,34.7
2019/1/7,13:15:00,722,2.1,231,16.6,30.3,35.04
2019/1/7,13:30:00,721,2.3,233,16.9,29.3,34.99
2019/1/7,13:45:00,720,2.5,232,17.1,29.3,34.94
2019/1/7,14:00:00,719,2.7,233,17.3,28.2,34.9
2019/1/7,14:15:00,709,2.9,233,17.5,27.2,34.41
2019/1/7,14:30:00,690,3,234,17.6,27.2,33.49
2019/1/7,14:45:00,671,3.2,234,17.7,26.2,32.56
2019/1/7,15:00:00,652,3.4,234,17.9,25.1,31.64
2019/1/7,15:15:00,624,3.5,234,17.9,25.1,30.28
2019/1/7,15:30:00,587,3.7,235,17.9,25.1,28.49
2019/1/7,15:45:00,551,3.8,234,17.9,26.2,26.74
2019/1/7,16:00:00,515,4,233,17.9,26.2,24.99
2019/1/7,16:15:00,472,4.1,233,17.8,27.2,22.91
2019/1/7,16:30:00,422,4.1,233,17.6,27.2,20.48
2019/1/7,16:45:00,372,4.3,233,17.4,28.2,18.05
2019/1/7,17:00:00,323,4.4,232,17.3,28.2,15.68
2019/1/7,17:15:00,273,4.4,231,16.9,30.3,13.25
2019/1/7,17:30:00,223,4.4,230,16.5,32.4,10.82
2019/1/7,17:45:00,173,4.4,228,16.1,33.5,8.4
2019/1/7,18:00:00,124,4.4,227,15.7,34.5,6.02
2019/1/7,18:15:00,87,4.2,226,15.3,36.6,4.22
2019/1/7,18:30:00,62,4.2,224,14.8,38.7,3.01
2019/1/7,18:45:00,38,4.2,223,14.4,40.8,1.84
2019/1/7,19:00:00,13,4.1,221,13.9,41.8,0.63
2019/1/7,19:15:00,0,4.1,221,13.4,43.9,0
2019/1/7,19:30:00,0,4.1,220,13,45,0
2019/1/7,19:45:00,0,4,218,12.6,47.1,0
2019/1/7,20:00:00,0,4,217,12.1,49.2,0
2019/1/7,20:15:00,0,3.9,216,11.8,50.2,0
2019/1/7,20:30:00,0,3.8,216,11.5,51.3,0
2019/1/7,20:45:00,0,3.8,216,11.3,52.3,0
2019/1/7,21:00:00,0,3.8,216,11,53.3,0
2019/1/7,21:15:00,0,3.8,216,10.7,53.3,0
2019/1/7,21:30:00,0,3.8,218,10.6,54.4,0
2019/1/7,21:45:00,0,3.8,219,10.5,54.4,0
2019/1/7,22:00:00,0,3.7,219,10.3,54.4,0
2019/1/7,22:15:00,0,3.7,220,10.2,54.4,0
2019/1/7,22:30:00,0,3.7,222,10.1,55.4,0
2019/1/7,22:45:00,0,3.7,223,10,56.5,0
2019/1/7,23:00:00,0,3.7,223,9.9,56.5,0
2019/1/7,23:15:00,0,3.6,224,9.8,56.5,0
2019/1/7,23:30:00,0,3.5,225,9.7,57.5,0
2019/1/7,23:45:00,0,3.5,225,9.6,58.6,0
2019/1/8,0:00:00,0,3.5,224,9.6,58.6,0
2019/1/8,0:15:00,0,3.5,225,9.5,59.6,0
2019/1/8,0:30:00,0,3.3,225,9.4,60.7,0
2019/1/8,0:45:00,0,3.3,225,9.4,60.7,0
2019/1/8,1:00:00,0,3.3,225,9.4,61.7,0
2019/1/8,1:15:00,0,3.2,225,9.3,62.8,0
2019/1/8,1:30:00,0,3.2,224,9.3,62.8,0
2019/1/8,1:45:00,0,3.2,224,9.2,63.8,0
2019/1/8,2:00:00,0,3.1,223,9.2,64.9,0
2019/1/8,2:15:00,0,3.1,222,9.2,65.9,0
2019/1/8,2:30:00,0,3,221,9.2,66.9,0
2019/1/8,2:45:00,0,3,220,9.2,66.9,0
2019/1/8,3:00:00,0,3,220,9.1,68,0
2019/1/8,3:15:00,0,3,219,9.1,69,0
2019/1/8,3:30:00,0,2.9,218,9.1,69,0
2019/1/8,3:45:00,0,2.9,218,9.1,70.1,0
2019/1/8,4:00:00,0,2.9,218,9.1,71.1,0
2019/1/8,4:15:00,0,2.9,217,9.1,71.1,0
2019/1/8,4:30:00,0,2.9,217,9,72.2,0
2019/1/8,4:45:00,0,2.8,215,9,73.2,0
2019/1/8,5:00:00,0,2.8,215,9,73.2,0
2019/1/8,5:15:00,0,2.8,215,8.9,73.2,0
2019/1/8,5:30:00,0,2.8,215,8.8,74.3,0
2019/1/8,5:45:00,0,2.7,216,8.7,75.3,0
2019/1/8,6:00:00,0,3.3,207,8.1,89,0
2019/1/8,6:15:00,0,3.4,206,7.9,90,0
2019/1/8,6:30:00,0,3.5,205,7.7,91,0
2019/1/8,6:45:00,0,3.5,207,7.5,92.1,0
2019/1/8,7:00:00,0,3.5,208,7.4,92.1,0
2019/1/8,7:15:00,0,3.5,208,7.3,92.1,0
2019/1/8,7:30:00,0,3.5,208,7.2,93.1,0
2019/1/8,7:45:00,0,3.5,209,7.1,94.1,0
2019/1/8,8:00:00,0,3.5,209,7,94.1,0
2019/1/8,8:15:00,3,3.5,209,6.9,94.1,0.14
2019/1/8,8:30:00,10,3.5,209,6.9,94.1,0.48
2019/1/8,8:45:00,17,3.4,209,6.8,95.2,0.82
2019/1/8,9:00:00,23,3.4,209,6.8,95.2,1.11
2019/1/8,9:15:00,30,3.3,209,6.8,95.2,1.45
2019/1/8,9:30:00,37,3.2,210,6.9,96.2,1.79
2019/1/8,9:45:00,43,3,209,7,96.2,2.08
2019/1/8,10:00:00,50,3,208,7,96.2,2.42
2019/1/8,10:15:00,58,2.8,208,7,96.2,2.81
2019/1/8,10:30:00,66,2.7,207,7.1,96.2,3.19
2019/1/8,10:45:00,75,2.5,206,7.2,96.2,3.63
2019/1/8,11:00:00,84,2.4,205,7.2,96.2,4.06
2019/1/8,11:15:00,92,2.4,204,7.2,96.2,4.45
2019/1/8,11:30:00,100,2.1,202,7.3,96.2,4.84
2019/1/8,11:45:00,109,2.1,201,7.4,96.2,5.28
2019/1/8,12:00:00,117,2,200,7.4,95.2,5.66
2019/1/8,12:15:00,123,1.8,198,7.4,95.2,5.95
2019/1/8,12:30:00,125,1.8,197,7.4,95.2,6.05
2019/1/8,12:45:00,127,1.7,193,7.4,95.2,6.15
2019/1/8,13:00:00,130,1.6,190,7.4,95.2,6.29
2019/1/8,13:15:00,128,1.6,188,7.4,95.2,6.19
2019/1/8,13:30:00,122,1.5,186,7.4,95.2,5.9
2019/1/8,13:45:00,115,1.5,186,7.3,95.2,5.56
2019/1/8,14:00:00,109,1.5,186,7.2,95.2,5.28
2019/1/8,14:15:00,102,1.4,183,7.2,95.2,4.94
2019/1/8,14:30:00,94,1.4,186,7.1,96.2,4.55
2019/1/8,14:45:00,86,1.4,186,7,96.2,4.16
2019/1/8,15:00:00,77,1.4,186,6.9,96.2,3.73
2019/1/8,15:15:00,71,1.5,186,6.7,96.2,3.44
2019/1/8,15:30:00,67,1.5,189,6.6,97.3,3.24
2019/1/8,15:45:00,62,1.5,191,6.5,98.3,3
2019/1/8,16:00:00,58,1.6,191,6.3,98.3,2.81
2019/1/8,16:15:00,55,1.6,190,6.2,98.3,2.66
2019/1/8,16:30:00,52,1.7,193,6.1,99.4,2.52
2019/1/8,16:45:00,48,1.8,195,5.9,100,2.32
2019/1/8,17:00:00,46,1.8,193,5.8,100,2.23
2019/1/8,17:15:00,40,1.9,193,5.7,100,1.94
2019/1/8,17:30:00,34,2,193,5.6,100,1.64
2019/1/8,17:45:00,27,2.1,193,5.5,100,1.31
2019/1/8,18:00:00,21,2.1,192,5.4,100,1.02
2019/1/8,18:15:00,16,2.1,192,5.3,100,0.77
2019/1/8,18:30:00,12,2.2,192,5.2,100,0.58
2019/1/8,18:45:00,7,2.2,189,5.2,100,0.34
2019/1/8,19:00:00,2,2.2,188,5.1,100,0.1
2019/1/8,19:15:00,0,2.2,188,5,100,0
2019/1/8,19:30:00,0,2.2,188,5,100,0
2019/1/8,19:45:00,0,2.3,187,5,100,0
2019/1/8,20:00:00,0,2.3,187,4.9,100,0
2019/1/8,20:15:00,0,2.3,187,4.9,100,0
2019/1/8,20:30:00,0,2.2,189,5,100,0
2019/1/8,20:45:00,0,2.3,191,5,100,0
2019/1/8,21:00:00,0,2.3,191,5,100,0
2019/1/8,21:15:00,0,2.2,194,5,100,0
2019/1/8,21:30:00,0,2.1,197,5,100,0
2019/1/8,21:45:00,0,2,197,5.1,100,0
2019/1/8,22:00:00,0,2,200,5.1,100,0
2019/1/8,22:15:00,0,1.9,203,5.1,100,0
2019/1/8,22:30:00,0,1.8,206,5.1,100,0
2019/1/8,22:45:00,0,1.8,209,5,100,0
2019/1/8,23:00:00,0,1.8,212,5,100,0
2019/1/8,23:15:00,0,1.8,215,5,100,0
2019/1/8,23:30:00,0,1.8,216,4.9,100,0
2019/1/8,23:45:00,0,1.7,218,4.7,100,0
2019/1/9,0:00:00,0,1.7,220,4.6,100,0
2019/1/9,0:15:00,0,1.7,223,4.4,100,0
2019/1/9,0:30:00,0,1.7,223,4.3,100,0
2019/1/9,0:45:00,0,1.7,225,4.1,100,0
2019/1/9,1:00:00,0,1.7,227,3.9,100,0
2019/1/9,1:15:00,0,1.7,227,3.7,100,0
2019/1/9,1:30:00,0,1.8,228,3.6,100,0
2019/1/9,1:45:00,0,1.8,227,3.5,100,0
2019/1/9,2:00:00,0,1.8,227,3.3,100,0
2019/1/9,2:15:00,0,1.8,225,3.2,100,0
2019/1/9,2:30:00,0,1.8,225,3.2,100,0
2019/1/9,2:45:00,0,1.9,227,3.1,100,0
2019/1/9,3:00:00,0,2,225,3,100,0
2019/1/9,3:15:00,0,2.1,224,3,100,0
2019/1/9,3:30:00,0,2.1,225,3,100,0
2019/1/9,3:45:00,0,2.1,225,3,100,0
2019/1/9,4:00:00,0,2.1,224,3,100,0
2019/1/9,4:15:00,0,2.2,222,3,100,0
2019/1/9,4:30:00,0,2.2,222,3,100,0
2019/1/9,4:45:00,0,2.2,222,3,100,0
2019/1/9,5:00:00,0,2.2,221,2.9,100,0
2019/1/9,5:15:00,0,2.2,221,2.9,100,0
2019/1/9,5:30:00,0,2.2,221,2.8,100,0
2019/1/9,5:45:00,0,2.2,221,2.7,100,0
2019/1/9,6:00:00,0,2.8,223,3.1,100,0
2019/1/9,6:15:00,0,2.7,224,3.1,100,0
2019/1/9,6:30:00,0,2.6,225,3.1,100,0
2019/1/9,6:45:00,0,2.5,225,3,100,0
2019/1/9,7:00:00,0,2.5,225,3,100,0
2019/1/9,7:15:00,0,2.4,226,3.1,100,0
2019/1/9,7:30:00,0,2.4,227,3.2,99.4,0
2019/1/9,7:45:00,0,2.4,226,3.3,98.3,0
2019/1/9,8:00:00,0,2.3,225,3.4,97.3,0
2019/1/9,8:15:00,17,2.2,226,3.6,95.2,0.82
2019/1/9,8:30:00,51,2.2,226,4,94.1,2.46
2019/1/9,8:45:00,85,2.2,228,4.3,93.1,4.1
2019/1/9,9:00:00,119,2.1,226,4.6,91,5.74
2019/1/9,9:15:00,154,2.1,226,5.1,88.9,7.43
2019/1/9,9:30:00,190,2.1,226,5.6,86.8,9.17
2019/1/9,9:45:00,226,2.1,226,6,85.8,10.9
2019/1/9,10:00:00,261,2.1,226,6.5,83.7,12.59
2019/1/9,10:15:00,295,2.2,228,7,81.6,14.23
2019/1/9,10:30:00,327,2.2,228,7.5,79.5,15.78
2019/1/9,10:45:00,359,2.2,226,8,76.4,17.32
2019/1/9,11:00:00,391,2.3,228,8.5,74.3,18.86
2019/1/9,11:15:00,419,2.4,227,8.9,72.2,20.22
2019/1/9,11:30:00,442,2.4,229,9.3,70.1,21.33
2019/1/9,11:45:00,465,2.6,231,9.7,68,22.44
2019/1/9,12:00:00,488,2.7,232,10.1,64.9,23.54
2019/1/9,12:15:00,505,2.8,231,10.5,62.8,24.36
2019/1/9,12:30:00,516,3,233,10.8,60.7,24.9
2019/1/9,12:45:00,527,3,234,11.1,58.6,25.43
2019/1/9,13:00:00,538,3.2,234,11.4,56.5,25.96
2019/1/9,13:15:00,538,3.3,235,11.6,55.4,25.96
2019/1/9,13:30:00,528,3.5,236,11.8,53.3,25.48
2019/1/9,13:45:00,517,3.5,236,11.9,52.3,24.94
2019/1/9,14:00:00,506,3.7,236,12.1,51.3,24.41
2019/1/9,14:15:00,490,3.8,237,12.3,50.2,23.64
2019/1/9,14:30:00,468,3.9,237,12.4,50.2,22.58
2019/1/9,14:45:00,447,3.9,236,12.4,49.2,21.57
2019/1/9,15:00:00,425,4,236,12.5,48.1,20.5
2019/1/9,15:15:00,403,4.1,235,12.5,48.1,19.44
2019/1/9,15:30:00,379,4.1,235,12.5,49.2,18.29
2019/1/9,15:45:00,355,4.1,235,12.4,50.2,17.13
2019/1/9,16:00:00,331,4.1,234,12.4,50.2,15.97
2019/1/9,16:15:00,308,4.1,233,12.3,51.3,14.86
2019/1/9,16:30:00,287,4.1,232,12.1,52.3,13.85
2019/1/9,16:45:00,265,4.1,231,12,53.3,12.79
2019/1/9,17:00:00,250,4.1,231,12,54.4,12.06
2019/1/9,17:15:00,215,4.1,229,11.6,56.5,10.37
2019/1/9,17:30:00,180,4.1,227,11.2,58.6,8.68
2019/1/9,17:45:00,145,4.1,225,10.9,59.6,7
2019/1/9,18:00:00,110,4.1,224,10.6,61.7,5.31
2019/1/9,18:15:00,81,4.1,222,10.2,63.8,3.91
2019/1/9,18:30:00,58,4.1,220,9.8,65.9,2.8
2019/1/9,18:45:00,35,4,219,9.5,69,1.69
2019/1/9,19:00:00,12,4,218,9.1,71.1,0.58
2019/1/9,19:15:00,0,4,217,8.8,73.2,0
2019/1/9,19:30:00,0,4,216,8.4,75.3,0
2019/1/9,19:45:00,0,4,215,8.1,76.4,0
2019/1/9,20:00:00,0,3.9,214,7.8,78.5,0
2019/1/9,20:15:00,0,4,215,7.5,80.5,0
2019/1/9,20:30:00,0,4,216,7.3,81.6,0
2019/1/9,20:45:00,0,4,217,7.1,82.6,0
2019/1/9,21:00:00,0,3.9,218,6.9,84.7,0
2019/1/9,21:15:00,0,4,219,6.8,85.8,0
2019/1/9,21:30:00,0,4,220,6.7,85.8,0
2019/1/9,21:45:00,0,4,223,6.6,85.8,0
2019/1/9,22:00:00,0,4.1,225,6.5,86.8,0
2019/1/9,22:15:00,0,4.1,226,6.4,87.9,0
2019/1/9,22:30:00,0,4.1,228,6.3,87.9,0
2019/1/9,22:45:00,0,4.1,229,6.2,87.9,0
2019/1/9,23:00:00,0,4.1,231,6.2,88.9,0
2019/1/9,23:15:00,0,4.1,232,6.1,90,0
2019/1/9,23:30:00,0,4.1,232,6,90,0
2019/1/9,23:45:00,0,4,232,6,90,0
2019/1/10,0:00:00,0,4,233,6,91,0
2019/1/10,0:15:00,0,4,233,5.9,92.1,0
2019/1/10,0:30:00,0,3.9,233,5.8,92.1,0
2019/1/10,0:45:00,0,3.9,233,5.8,92.1,0
2019/1/10,1:00:00,0,3.8,232,5.7,93.1,0
2019/1/10,1:15:00,0,3.8,231,5.6,94.1,0
2019/1/10,1:30:00,0,3.7,231,5.5,94.1,0
2019/1/10,1:45:00,0,3.7,229,5.4,94.1,0
2019/1/10,2:00:00,0,3.7,229,5.4,95.2,0
2019/1/10,2:15:00,0,3.7,228,5.3,96.2,0
2019/1/10,2:30:00,0,3.7,228,5.2,96.2,0
2019/1/10,2:45:00,0,3.6,227,5.2,96.2,0
2019/1/10,3:00:00,0,3.6,227,5.1,97.3,0
2019/1/10,3:15:00,0,3.6,227,5,98.3,0
2019/1/10,3:30:00,0,3.6,227,4.9,98.3,0
2019/1/10,3:45:00,0,3.6,227,4.8,98.3,0
2019/1/10,4:00:00,0,3.6,227,4.8,99.4,0
2019/1/10,4:15:00,0,3.6,227,4.7,99.4,0
2019/1/10,4:30:00,0,3.6,227,4.6,100,0
2019/1/10,4:45:00,0,3.5,228,4.5,100,0
2019/1/10,5:00:00,0,3.5,228,4.4,100,0
2019/1/10,5:15:00,0,3.5,228,4.3,100,0
2019/1/10,5:30:00,0,3.5,228,4.2,100,0
2019/1/10,5:45:00,0,3.5,228,4.1,100,0
2019/1/10,6:00:00,0,3.3,229,4.1,99.4,0
2019/1/10,6:15:00,0,3.3,229,3.9,99.4,0
2019/1/10,6:30:00,0,3.3,229,3.7,99.4,0
2019/1/10,6:45:00,0,3.4,228,3.6,98.3,0
2019/1/10,7:00:00,0,3.4,228,3.5,98.3,0
2019/1/10,7:15:00,0,3.4,228,3.5,98.3,0
2019/1/10,7:30:00,0,3.4,228,3.6,97.3,0
2019/1/10,7:45:00,0,3.3,229,3.7,95.2,0
2019/1/10,8:00:00,0,3.3,228,3.8,94.1,0
